problem_id,Sample_Code,Generated,Language,Source
Prob2836,"#include <iostream>
#include<vector>
#include<algorithm>
#include<string>
#include<cmath>
#include<set>

using namespace std;

int main()
{
	string S;
	cin >> S;

	int count = 0;
	for (int i = 0; i < S.length(); i++) {
		if (S[i] == '1') {
			count++;
		}
	}
	cout << count << endl;
}",Human,C++,CodeNet
Prob1802,"import Java.io.FileWriter;
import Java.io.IOException;

class CustomException extends Exception {
  public CustomException(String message) {
    super(message);
  }
}

public class ExceptionExample {
  public static void logError(String message) {
    try (FileWriter writer = new FileWriter(""custom_error_log.txt"", true)) {
      writer.write(message + ""\n"");
    } catch (IOException e) {
      e.printStackTrace();
    }
  }

  public static void riskyMethod() throws CustomException {
    throw new CustomException(""An error occurred in riskyMethod."");
  }

  public static void main(String[] args) {
    try {
      riskyMethod();
    } catch (CustomException e) {
      logError(e.getMessage());
    }
  }
}",AI,Java,ChatGPT-4
Prob275,"#include <stdio.h>
#include <string.h>

int main (void)
{
  int i,k=0;
  char s[11];
  char a[11];
  scanf(""%s"",a);
  for(i=0;i<strlen(a);i++)
  {
    if(a[i]=='0')
    {
      s[k++]='0';
    }else{
      if(a[i]=='1')
      {
        s[k++]='1';
      }else{
        if(k>0)
        {
          k--;
        }
      }
    }
  }
  for(i=0;i<k;i++)
  {
    printf(""%c"",s[i]);
  }
  putchar('\n');
  return 0;
}",Human,C,CodeNet
Prob2198,"#include<stdio.h>

int main(void){
 int j,m,n,i;
 while(fscanf(stdin,""%d %d"",&m,&n)!=EOF&&m>=0&&n>=0){
  for(i=1,j=m+n;;i++){
   j/=10;
   if(j==0) break;
  }
  printf(""%d\n"",i);
 }
 return 0;
}",Human,C,CodeNet
Prob99,"n = input()
ans = """"
for i in n:
 if i == ""1"":
  ans += ""9""
 elif i == ""9"":
  ans += ""1""
print(ans)",Human,Python,CodeNet
Prob5069,"import Java.io.BufferedReader;
import Java.io.InputStreamReader;

class Main {
  public static void main(String[] args) throws Exception {
  	BufferedReader br = new BufferedReader(new InputStreamReader(System.in));
    String[] strArr = br.readLine().split("" "");
    int a =Integer.parseInt(strArr[0]);
    int b =Integer.parseInt(strArr[1]);
    int c =Integer.parseInt(strArr[2]);
    int d =Integer.parseInt(strArr[3]);
    int e =Integer.parseInt(strArr[4]);

    int chksum=0;

    if(0<=a && 0<=b && 0<=c && 0<=d){
    	if(c+e <= a && d+e <= b && 0<=c-e && 0 <= d-e){
      	System.out.println(""Yes"");
      	chksum++;
      }
    }

    if(0>=a && 0<=b && 0>=c && 0<=d){
    	if(c+e <= 0 && d+e <= b && a<=c-e && 0 <= d-e){
      	System.out.println(""Yes"");
      	chksum++;
      }
    }

    if(0>=a && 0>=b && 0>=c && 0>=d){
    	if(c+e <= 0 && d+e <= 0 && a<=c-e && b <= d-e){
      	System.out.println(""Yes"");
      	chksum++;
      }
    }

    if(0>=a && 0>=b && 0<=c && 0>=d){
    	if(c+e <= a && d+e <= 0 && a<=c-e && b <= d-e){
      	System.out.println(""Yes"");
      	chksum++;
      }
    }

    if(chksum==0){
    	System.out.println(""No"");
    }

  }
}",Human,Java,CodeNet
Prob3285,"import sympy as sp

# Define symbolic variables
x = sp.Symbol('x')

# Define a function
f = sp.sin(x) * sp.exp(x)

# Compute the derivative
f_prime = sp.diff(f, x)
print(""Symbolic derivative:"", f_prime)",AI,Python,ChatGPT-4
Prob1923,"import Java.util.Scanner;

public class PerteMasseCorporelle {
  public static void main(String[] args) {
    Scanner scanner = new Scanner(System.in);

    // Demande les poids
    System.out.print(""Entrez votre poids initial (en kg): "");
    double poidsInitial = scanner.nextDouble();
    System.out.print(""Entrez votre poids final (en kg): "");
    double poidsFinal = scanner.nextDouble();

    // Vérifie que le poids initial est supérieur au poids final
    if (poidsInitial <= poidsFinal) {
      System.out.println(""Erreur: Le poids final ne peut pas être supérieur au poids initial."");
      ",AI,Java,ChatGPT-4
Prob4735,"import shutil
import os
from datetime import datetime

def backup_files(src_dir, dest_dir):
  timestamp = datetime.now().strftime(""%Y%m%d_%H%M%S"")
  backup_folder = os.path.join(dest_dir, f""backup_{timestamp}"")
  shutil.copytree(src_dir, backup_folder)
  print(f""Backup created at: {backup_folder}"")

backup_files('path/to/source', 'path/to/destination')",AI,Python,ChatGPT-4
Prob927,"#include <iostream>
using namespace std;
const int SIZE=100001;
int a[SIZE]={00},b[SIZE]={00},c[SIZE]={00};

int main() {
	while(true){
		int n=0,k=0;
		cin >> n >> k;
		if(n==0) break;
		int max;
		for(int i=1;i<=n;i++){
			cin >> a[i];
		}
		for(int i=1;i<=n;i++){
			b[i]=b[i-1]+a[i];
		}
		for(int i=0;i<=n-k;i++){
			c[i]=b[i+k]-b[i];
		}
		max=c[1];
		for(int i=0;i<n;i++){
			if(max<c[i]){
				max=c[i];
			}
		}
		cout << max << endl;
	}
	return 0;
}",Human,C++,CodeNet
Prob470,"import numpy as np
import matplotlib.pyplot as plt
from scipy.stats import norm

def plot_normal(mu, sigma, size):
  data = np.random.normal(mu, sigma, size)
  plt.hist(data, bins=30, density=True, alpha=0.6, color='g')

  # Plot the theoretical probability density function
  x = np.linspace(min(data), max(data), 100)
  pdf = norm.pdf(x, mu, sigma)
  plt.plot(x, pdf, 'r', lw=2, label='Theoretical PDF')

  plt.title(f'Normal Distribution (μ={mu}, σ={sigma})')
  plt.xlabel('Value')
  plt.ylabel('Density')
  plt.legend()
  plt.show()

def main():
  mu = 0  # Mean
  sigma = 1 # Standard deviation
  size = 1000 # Number of samples
  plot_normal(mu, sigma, size)

if __name__ == ""__main__"":
  main()",AI,Python,ChatGPT-4
Prob1373,"#include <iostream>
#include <vector>
#include <string>

using namespace std;

class CommunicationLog {
public:
  string clientName;
  string communication;

  CommunicationLog(string name, string comm) : clientName(name), communication(comm) {}
};

class Logger {
  vector<CommunicationLog> logs;

public:
  void addLog(string name, string comm) {
    logs.push_back(CommunicationLog(name, comm));
  }

  void displayLogs() {
    cout << ""Communication Logs:"" << endl;
    for (const auto& log : logs) {
      cout << log.clientName << "": "" << log.communication << endl;
    }
  }
};

int main() {
  Logger logger;
  string name, communication;

  while (true) {
    cout << ""1. Log Communication\n2. View Logs\n3. Exit\n"";
    int choice;
    cin >> choice;
    cin.ignore(); // Clear newline

    switch (choice) {
      case 1:
        cout << ""Enter client name: "";
        getline(cin, name);
        cout << ""Enter communication details: "";
        getline(cin, communication);
        logger.addLog(name, communication);
        break;
      case 2:
        logger.displayLogs();
        break;
      case 3:
        return 0;
      default:
        cout << ""Invalid choice."" << endl;
    }
  }
}",AI,C++,ChatGPT-3.5
Prob469,"import Java.util.ArrayList;
import Java.util.Scanner;

public class Robot {
  private int x = 0;
  private int y = 0;
  private ArrayList<String> history = new ArrayList<>();

  public void move(String direction) {
    switch (direction) {
      case ""up"": y++; break;
      case ""down"": y--; break;
      case ""left"": x--; break;
      case ""right"": x++; break;
      default: System.out.println(""Invalid direction""); return;
    }
    history.add(direction);
  }

  public int[] getPosition() {
    return new int[]{x, y};
  }

  public void showHistory() {
    System.out.println(""Command history: "" + history);
  }

  public static void main(String[] args) {
    Robot robot = new Robot();
    Scanner scanner = new Scanner(System.in);

    while (true) {
      System.out.print(""Enter command (up, down, left, right) or 'exit': "");
      String command = scanner.nextLine();
      if (command.equals(""exit"")) {
        break;
      }
      robot.move(command);
      int[] position = robot.getPosition();
      System.out.println(""Current position: ("" + position[0] + "", "" + position[1] + "")"");
      robot.showHistory();
    }
    scanner.close();
  }
}",AI,Java,ChatGPT-4
Prob3824,"#include <bits/stdc++.h>
#define rep(i,N) for (int i = 0; i < (N); ++i)
#define all(v) v.begin(), v.end()
using namespace std;
using ll = long long;
using P = pair<int, int>;
int main(void){
 string str1, str2;
 cin >> str1 >> str2;

 if (str1.at(0) == str2.at(2) && str1.at(1) == str2.at(1) && str1.at(2) == str2.at(0)){
  cout << ""YES"" << endl;
 }else{
  cout << ""NO"" << endl;
 }
}",Human,C++,CodeNet
Prob1141,"#include <stdio.h>
#include <math.h>

double function(double x) {
  return sin(x); // Example function
}

double higher_order_central_difference(double x, double h) {
  return (function(x + 2 * h) - 8 * function(x + h) + 8 * function(x - h) - function(x - 2 * h)) / (12 * h);
}

int main() {
  double x = M_PI / 4; // Point to evaluate
  double h = 1e-5; // Small step size
  printf(""Derivative: %f\n"", higher_order_central_difference(x, h));
  return 0;
}",AI,C,ChatGPT-4
Prob2709,"def square_meters_to_km2(sq_meters):
  return sq_meters / 1_000_000 # 1 km² = 1,000,000 m²

def km2_to_square_meters(km2):
  return km2 * 1_000_000 # 1 km² = 1,000,000 m²

sq_meters = 5000000
km2 = square_meters_to_km2(sq_meters)
print(f""{sq_meters} square meters is equal to {km2} square kilometers."")

km2 = 5
sq_meters = km2_to_square_meters(km2)
print(f""{km2} square kilometers is equal to {sq_meters} square meters."")",AI,Python,ChatGPT-4
Prob2917,"// C++: Class Definition
#include <iostream>
using namespace std;

class MyClass {
public:
  int value;
  MyClass(int val) : value(val) {}

  void display() {
    cout << ""Value: "" << value << endl;
  }
};

int main() {
  MyClass obj(10);
  obj.display();
  return 0;
}",AI,C++,ChatGPT-4
Prob2677,"#include <bitcoin/bitcoin.hpp>

int main() {
  // Create a Bitcoin address
  bc::wallet::payment_address address = bc::wallet::payment_address::from_string(""your_address_here"");

  // Print the address
  std::cout << ""Address: "" << address.encoded() << std::endl;

  return 0;
}",AI,C++,ChatGPT-4
Prob6789,"class Grade {
public:
  std::string subject;
  double score;

  Grade(const std::string& subject, double score)
    : subject(subject), score(score) {}
};

class Student {
public:
  std::string name;
  int age;
  std::vector<Grade> grades;

  Student(std::string name, int age) : name(name), age(age) {}

  void addGrade(const std::string& subject, double score) {
    grades.emplace_back(subject, score);
  }

  double calculateAverageGrade() const {
    double total = 0;
    for (const auto& grade : grades) {
      total += grade.score;
    }
    return grades.empty() ? 0 : total / grades.size();
  }

  void displayGrades() const {
    std::cout << name << ""'s Grades:\n"";
    for (const auto& grade : grades) {
      std::cout << grade.subject << "": "" << grade.score << ""\n"";
    }
    std::cout << ""Average: "" << calculateAverageGrade() << ""\n"";
  }
};

// Existing school class and methods...

int main() {
  School school;
  school.menu();
  return 0;
}",AI,C++,ChatGPT-4
Prob3846,"#include <stdio.h>
#include <stdlib.h>

typedef struct {
  int code;
  const char *message;
} Error;

void log_error(Error error) {
  FILE *log_file = fopen(""error_log.txt"", ""a"");
  if (log_file != NULL) {
    fprintf(log_file, ""Error Code: %d - %s\n"", error.code, error.message);
    fclose(log_file);
  }
}

int main() {
  Error errors[] = {
    {1, ""File not found""},
    {2, ""Connection failed""},
    {3, ""Out of memory""}
  };

  for (int i = 0; i < sizeof(errors)/sizeof(errors[0]); i++) {
    log_error(errors[i]);
  }

  return 0;
}",AI,C,ChatGPT-4
Prob3003,"class RecipeCosting {
public:
  std::string recipeName;
  std::map<std::string, double> ingredientCosts;

  double calculateTotalCost() {
    double total = 0.0;
    for (const auto& [ingredient, cost] : ingredientCosts) {
      total += cost;
    }
    return total;
  }
};",AI,C++,ChatGPT-4
Prob577,"#include <iostream>
#include <string>

int main() {
  std::string chaine;
  char caractere;

  std::cout << ""Entrez une chaîne de caractères: "";
  std::getline(std::cin, chaine);

  std::cout << ""Entrez le caractère à rechercher: "";
  std::cin >> caractere;

  int compteur = 0;
  for (char c : chaine) {
    if (c == caractere) {
      compteur++;
    }
  }

  std::cout << ""Le caractère '"" << caractere << ""' apparaît "" << compteur << "" fois dans la chaîne."" << std::endl;

  return 0;
}",AI,C++,ChatGPT-4
Prob886,"import Java.io.*;
import Java.util.Scanner;
import Java.util.Arrays;

class Main {
  static Scanner sc = new Scanner(System.in);
  public static void main(String[] args) throws IOException {
    int W = ReadInt();
    int H = ReadInt();
    int x = ReadInt();
    int y = ReadInt();
    int r = ReadInt();
    if( r <= x && x <= W - r && r <= y && y <= H - r ) {
      System.out.println(""Yes"");
    }
    else {
      System.out.println(""No"");
    }
  }
  static int ReadInt() throws IOException {
    return Integer.parseInt(sc.next());
  }
}",Human,Java,CodeNet
Prob2777,"struct Parent {
  char name[50];
  char email[50];
};

void viewChildPerformance(struct Parent parent, struct Student student) {
  printf(""Performance Report for %s\n"", student.name);
  displayGrades(&student);
  displayAttendance(&student);
}

// Add to main logic for parents to access their child's data...",AI,C,ChatGPT-4
Prob5383,"n,m=map(int, input().split())
l_ans=1
r_ans=n
for i in range(m):
  l,r=map(int, input().split())
  l_ans=max(l_ans,l)
  r_ans=min(r_ans,r)

if r_ans>=l_ans:
  print(r_ans-l_ans+1)
else:
  print(0)",Human,Python,CodeNet
Prob975,"def aire_base_polygonale(n, longueur):
  """""" Calcule l'aire d'un polygone régulier """"""
  return (n * longueur ** 2) / (4 * math.tan(math.pi / n))

def calcul_prisme_droit(n, longueur_base, hauteur):
  # Calcul du volume
  aire_base = aire_base_polygonale(n, longueur_base)
  volume = aire_base * hauteur

  # Calcul de l'aire de la surface
  perimeter_base = n * longueur_base
  aire_surface_lat = perimeter_base * hauteur
  aire_surface = aire_surface_lat + 2 * aire_base

  return volume, aire_surface

# Programme principal
def main():
  n = int(input(""Entrez le nombre de côtés de la base polygonale : ""))
  longueur_base = float(input(""Entrez la longueur de chaque côté de la base polygonale : ""))
  hauteur = float(input(""Entrez la hauteur du prisme droit : ""))

  volume, aire_surface = calcul_prisme_droit(n, longueur_base, hauteur)
  print(f""Volume du prisme droit : {volume:.2f}"")
  print(f""Aire de la surface du prisme droit : {aire_surface:.2f}"")

if __name__ == ""__main__"":
  main()",AI,Python,ChatGPT-4
Prob5547,"#include<bits/stdc++.h>
using namespace std;

string str;

int main(){
    while(getline(cin,str)){
        for(int i=0;i<26;i++){
            if(str.find(""the"")!=string::npos)break;
            if(str.find(""this"")!=string::npos)break;
            if(str.find(""that"")!=string::npos)break;

            for(int j=0;j<str.size();j++){
                if(!isalpha(str[j]))continue;
                str[j]=(str[j]-'a'+1)%26+'a';
            }
        }
        cout<<str<<endl;
    }
    return 0;
}",Human,C++,CodeNet
Prob1269,"import Java.util.Scanner;

public class Main {

	@SuppressWarnings(""resource"")
	public static void main(String args[]) {
		Scanner scanner = new Scanner(System.in);
		int n = scanner.nextInt();
		int m = scanner.nextInt();
		int x = scanner.nextInt();
		int a[] = new int[n + 1];

		for (int i = 0; i < m; i++) {
			a[scanner.nextInt()] = 1;
		}

		int left = 0;
		for (int i = 0; i <= x; i++) {
			left += a[i];
		}

		int right = 0;
		for (int i = x; i <= n; i++) {
			right += a[i];
		}

		System.out.println(Math.min(left, right));
	}
}",Human,Java,CodeNet
Prob2588,"#include <bits/stdc++.h>
using namespace std;

int main() {
int A,B,C;
string S;
cin>>A>>B>>C;

 if(A+B>=C) S=""Yes"";
 else S=""No"";
 cout<<S;
}",Human,C++,CodeNet
Prob4676,"public static void mettreAJourBien(String id) {
  if (!biensImmobiliers.containsKey(id)) {
    System.out.println(""Erreur: Bien non trouvé."");
    return;
  }

  System.out.println(""Informations actuelles pour "" + id + "": "" + biensImmobiliers.get(id));
  Scanner scanner = new Scanner(System.in);
  
  System.out.print(""Nouvelle prix (laisser vide pour ne pas changer): "");
  String prixInput = scanner.nextLine();
  
  System.out.print(""Nouvelle disponibilité (1 pour oui, 0 pour non, laisser vide pour ne pas changer): "");
  String dispoInput = scanner.nextLine();

  boolean updated = false;
  HashMap<String, Object> bien = biensImmobiliers.get(id);

  if (!prixInput.isEmpty()) {
    try {
      bien.put(""prix"", Integer.parseInt(prixInput));
      updated = true;
      System.out.println(""Prix mis à jour."");
    } catch (NumberFormatException e) {
      System.out.println(""Erreur: Prix doit être un nombre."");
    }
  }
  
  if (!dispoInput.isEmpty()) {
    if (dispoInput.equals(""1"") || dispoInput.equals(""0"")) {
      bien.put(""disponibilite"", dispoInput.equals(""1""));
      updated = true;
      System.out.println(""Disponibilité mise à jour."");
    } else {
      System.out.println(""Erreur: Disponibilité doit être 0 ou 1."");
    }
  }

  if (!updated) {
    System.out.println(""Aucune mise à jour effectuée."");
  } else {
    System.out.println(""Bien mis à jour: "" + id + "" - "" + bien);
  }
}

// Exemple d'utilisation
String idBien = scanner.nextLine();
mettreAJourBien(idBien);",AI,Java,ChatGPT-4
